time,pot,gsw,vpdleaf,phips2,rh_s,tref,tleaf,p_atm,leak_pct,qamb,row_let,treatment,transplantation,germination,date,daysfromgermination,plant,logitps2,minutesfromstart
12:35:16,6,0.896573,0.721878,0.71928,81.64,26.75,27.11,97.34,2.8,440,D,Germ+Trans,TRUE,TRUE,2024-06-27T00:00:00Z,57,D6,0.9408929804015579,6.6
12:35:39,9,0.717974,0.757758,0.729862,80.85,26.87,27.24,97.35,4.4,454,D,Germ+Trans,TRUE,TRUE,2024-06-27T00:00:00Z,57,D9,0.9939225356393347,6.98
12:35:44,10,0.652236,0.73935,0.89498,80.28,26.9,27.08,97.35,4.1,351,D,Germ+Trans,TRUE,TRUE,2024-06-27T00:00:00Z,57,D10,2.142650563446743,7.07
12:36:03,12,0.699224,0.750085,0.726439,79.97,26.99,27.15,97.35,5.7,283,D,Germ+Trans,TRUE,TRUE,2024-06-27T00:00:00Z,57,D12,0.9766298835447655,7.38
12:15:23,1,0.608796,1.278483,0.679518,75.56,24.35,27.05,98.79,2,308,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A1,0.7515576107694909,0
12:15:29,2,0.778166,1.19042,0.684086,77.68,24.37,26.96,98.79,1.4,369,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A2,0.772613616065094,0.1
12:15:35,3,0.710474,1.413679,0.686296,78.97,24.4,28.19,98.79,2.1,339,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A3,0.7828591553912969,0.2
12:15:46,4,0.598439,1.292177,0.692163,78.07,24.45,27.54,98.79,5.6,246,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A4,0.8102510549056656,0.38
12:15:58,5,0.623511,1.174869,0.695557,78.67,24.5,27.11,98.79,8.4,380,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A5,0.826229085923991,0.58
12:16:07,6,0.651466,1.113805,0.698087,78.86,24.53,26.87,98.8,2.2,342,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A6,0.838204840427226,0.73
12:16:17,7,0.381837,1.438394,0.682708,78.29,24.58,28.32,98.8,1.7,252,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A7,0.7662447569945268,0.9
12:16:32,9,0.426661,1.271891,0.692138,78.38,24.65,27.62,98.8,1.6,263,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A9,0.8101337270808145,1.15
12:17:21,10,0.431851,0.93848,0.736049,76.79,24.91,25.97,98.78,1.9,276,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A10,1.0255332127409698,1.97
12:17:29,11,0.586224,0.9681,0.705993,78.18,24.96,26.37,98.78,2.9,303,A,Control,FALSE,FALSE,2024-06-20T00:00:00Z,50,A11,0.8760017458508748,2.1
12:18:27,1,0.411691,1.035395,0.711526,76.09,25.33,26.64,98.79,2.1,424,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B1,0.9028069988082306,3.07
12:18:47,3,0.62361,0.927721,0.705569,77.05,25.47,26.36,98.78,2.4,520,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B3,0.8739598892628584,3.4
12:18:53,4,0.396853,0.991331,0.995321,75.94,25.51,26.52,98.78,5.3,516,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B4,5.359980886311438,3.5
12:19:08,6,0.241239,1.083791,0.704142,73.93,25.6,26.72,98.78,1.4,512,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B6,0.8671004308766616,3.75
12:19:31,7,0.1581,1.111878,0.728824,73.13,25.75,26.83,98.79,6.3,467,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B7,0.9886642196737105,4.13
12:19:36,8,0.374884,1.06357,0.700657,74.59,25.78,26.85,98.79,3.2,574,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B8,0.8504283931899326,4.22
12:19:42,9,0.400191,0.871953,0.740677,74.11,25.82,25.86,98.79,1.7,405,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B9,1.0494902438712217,4.32
12:19:51,10,0.126315,1.150408,0.717871,72.65,25.87,27.02,98.8,1.4,388,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B10,0.9339254740185107,4.47
12:20:06,12,0.374103,0.902417,0.718911,73.6,25.95,26.02,98.8,1.7,426,B,Transplantation,TRUE,FALSE,2024-06-20T00:00:00Z,50,B12,0.9390662218619968,4.72
12:20:31,1,0.223412,1.186485,0.702179,74.08,26.09,27.57,98.8,3.7,250,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C1,0.8576957223881737,5.13
12:20:38,2,0.569252,1.045712,0.69937,76.97,26.14,27.4,98.79,2.1,216,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C2,0.8442996570618937,5.25
12:20:45,3,0.284695,0.933335,0.690654,74,26.18,26.41,98.79,2.3,200,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C3,0.8031785832191535,5.37
12:20:51,4,0.15912,0.952574,0.781236,73.18,26.21,26.39,98.79,3.4,311,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C4,1.2728837577002352,5.47
12:20:57,5,0.386679,1.028824,0.705543,75.02,26.24,27.08,98.79,5.9,342,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C5,0.8738347368722307,5.57
12:21:04,6,-0.108064,1.013729,0.711234,69.9,26.28,26.19,98.79,3.5,347,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C6,0.9013848180249163,5.68
12:21:17,8,0.25729,1.0364,0.706232,72.54,26.34,26.79,98.79,1.8,225,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C8,0.8771534552334153,5.9
12:21:22,9,0.055039,1.769443,0.704403,70.86,26.37,29.81,98.79,1.3,176,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C9,0.868353595384014,5.98
12:21:27,10,-0.00446,0.941276,0.724614,70.14,26.4,25.95,98.79,2.8,157,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C10,0.9674653494254907,6.07
12:21:33,11,-0.051592,1.126092,0.974207,69.48,26.42,26.76,98.8,2.3,175,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C11,3.6315206694447344,6.17
12:21:40,12,0.015657,0.818158,0.720993,69.99,26.46,25.34,98.8,1.6,152,C,Germination,FALSE,TRUE,2024-06-20T00:00:00Z,50,C12,0.9493925573875933,6.28
12:21:54,1,0.257375,0.829387,0.746765,71.22,26.52,25.66,98.8,2.4,279,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D1,1.0814326325735792,6.52
12:22:03,2,0.171996,0.92404,0.72785,70.43,26.57,26.04,98.8,2.1,276,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D2,0.9837415981304608,6.67
12:22:08,3,-0.114517,1.0288,0.997326,68.27,26.59,26.2,98.8,2.1,311,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D3,5.921502218778315,6.75
12:22:14,4,0.174539,0.883868,0.734044,70.6,26.62,25.9,98.8,1.9,307,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D4,1.015238090756406,6.85
12:22:20,5,0.261726,0.85348,0.735424,71.15,26.65,25.87,98.8,1.6,349,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D5,1.02231865901592,6.95
12:22:30,6,-0.092275,1.303014,0.967932,68.24,26.7,27.58,98.79,3.8,402,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D6,3.4073031886944865,7.12
12:22:37,7,0.168884,1.092601,0.72145,70.98,26.73,27.07,98.8,1.3,397,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D7,0.9516654992764405,7.23
12:22:42,8,0.290501,0.983278,0.717654,71.62,26.76,26.67,98.8,1.6,421,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D8,0.9328542895452469,7.32
12:22:51,9,0.203961,0.856233,0.722283,70.88,26.8,25.95,98.79,1.2,482,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D9,0.9558144192730661,7.47
12:22:58,10,0.14413,1.008926,0.730293,70.32,26.83,26.62,98.79,2.1,415,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D10,0.9961096389046953,7.58
12:23:08,11,0.009463,2.348222,0.661049,69.44,26.88,32.15,98.79,1.1,467,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D11,0.6679724130498104,7.75
12:23:24,12,0.031861,0.975534,0.718949,68.87,26.97,26.3,98.79,2.8,435,D,Germ+Trans,TRUE,TRUE,2024-06-20T00:00:00Z,50,D12,0.9392542758279686,8.02
12:18:14,1,0.446973,1.186814,0.71379,76,24.83,27,97.73,2.1,338,A,Control,FALSE,FALSE,2024-06-25T00:00:00Z,55,A1,0.9138629943185276,0
12:18:21,2,0.539412,1.209882,0.69433,77.7,24.87,27.39,97.73,2.5,339,A,Control,FALSE,FALSE,2024-06-25T00:00:00Z,55,A2,0.8204412631589121,0.12
12:18:39,3,0.608585,1.156909,0.701231,79.29,24.97,27.45,97.74,3.5,287,A,Control,FALSE,FALSE,2024-06-25T00:00:00Z,55,A3,0.8531666624458988,0.42
12:18:56,5,0.457859,1.092221,0.709186,77.4,25.07,26.92,97.72,2.3,304,A,Control,FALSE,FALSE,2024-06-25T00:00:00Z,55,A5,0.8914339458983003,0.7
12:19:07,6,0.532137,0.967967,0.700051,77.34,25.13,26.36,97.72,3.1,298,A,Control,FALSE,FALSE,2024-06-25T00:00:00Z,55,A6,0.8475407293277458,0.88
12:19:43,7,0.364848,1.153891,0.694488,75.35,25.35,27.1,97.71,3,303,A,Control,FALSE,FALSE,2024-06-25T00:00:00Z,55,A7,0.8211858257181275,1.48
12:19:59,9,0.158499,1.166386,0.721336,73.23,25.44,26.89,97.71,1.8,201,A,Control,FALSE,FALSE,2024-06-25T00:00:00Z,55,A9,0.9510982931562852,1.75
12:20:10,10,0.129889,1.32321,0.713447,73.17,25.51,27.67,97.72,2,304,A,Control,FALSE,FALSE,2024-06-25T00:00:00Z,55,A10,0.9121846421279727,1.93
12:20:25,11,0.285574,0.91403,0.734008,73.95,25.6,25.88,97.72,0.8,290,A,Control,FALSE,FALSE,2024-06-25T00:00:00Z,55,A11,1.0150536945962196,2.18
12:20:31,12,0.107305,1.137651,0.71065,72.29,25.64,26.74,97.72,3.9,224,A,Control,FALSE,FALSE,2024-06-25T00:00:00Z,55,A12,0.8985430161651731,2.28
12:20:51,1,0.100739,0.914529,0.738408,71.51,25.76,25.59,97.72,1.8,343,B,Transplantation,TRUE,FALSE,2024-06-25T00:00:00Z,55,B1,1.03771047929046,2.62
12:21:08,2,0.496873,0.892678,0.735003,73.61,25.86,25.91,97.72,1.5,441,B,Transplantation,TRUE,FALSE,2024-06-25T00:00:00Z,55,B2,1.0201560756697348,2.9
12:21:15,3,0.193296,0.983178,0.720898,71.31,25.9,26.01,97.72,2.2,478,B,Transplantation,TRUE,FALSE,2024-06-25T00:00:00Z,55,B3,0.9489203506898308,3.02
12:21:25,4,0.033625,1.078846,0.742123,69.65,25.96,26.25,97.72,2.4,420,B,Transplantation,TRUE,FALSE,2024-06-25T00:00:00Z,55,B4,1.0570322705664918,3.18
12:21:31,5,0.021447,1.050455,0.722767,69.37,25.99,26.08,97.72,2.4,396,B,Transplantation,TRUE,FALSE,2024-06-25T00:00:00Z,55,B5,0.9582285940435605,3.28
12:21:36,6,0.220385,1.029581,0.717171,70.83,26.02,26.24,97.73,1.8,482,B,Transplantation,TRUE,FALSE,2024-06-25T00:00:00Z,55,B6,0.9304718311545407,3.37
12:21:49,8,0.023044,1.02245,0.704346,68.98,26.1,25.95,97.73,4.1,466,B,Transplantation,TRUE,FALSE,2024-06-25T00:00:00Z,55,B8,0.8680798610088102,3.58
12:21:57,9,0.127822,0.969723,0.703929,69.44,26.14,25.79,97.73,1.5,469,B,Transplantation,TRUE,FALSE,2024-06-25T00:00:00Z,55,B9,0.866078208373435,3.72
12:22:05,10,0.025493,1.17387,0.710442,68.66,26.18,26.69,97.72,1.2,459,B,Transplantation,TRUE,FALSE,2024-06-25T00:00:00Z,55,B10,0.8975316891822387,3.85
12:22:12,11,0.098063,1.086869,0.710624,69.19,26.22,26.38,97.72,1.5,484,B,Transplantation,TRUE,FALSE,2024-06-25T00:00:00Z,55,B11,0.8984165767337795,3.97
12:22:19,12,0.037942,1.231692,0.724958,68.49,26.25,26.99,97.72,1,438,B,Transplantation,TRUE,FALSE,2024-06-25T00:00:00Z,55,B12,0.9691899088644488,4.08
12:22:35,1,0.010757,1.297301,0.720209,69.24,26.34,27.48,97.71,8.2,274,C,Germination,FALSE,TRUE,2024-06-25T00:00:00Z,55,C1,0.9454985517841242,4.35
12:22:46,2,0.635908,0.792835,0.699271,73.65,26.4,25.81,97.72,1.4,312,C,Germination,FALSE,TRUE,2024-06-25T00:00:00Z,55,C2,0.843828836827975,4.53
12:22:53,3,0.299071,0.905868,0.704612,71.53,26.43,26.04,97.72,4.2,226,C,Germination,FALSE,TRUE,2024-06-25T00:00:00Z,55,C3,0.8693575503137297,4.65
12:22:58,4,0.025033,1.102885,0.714957,69.64,26.46,26.7,97.72,3.4,308,C,Germination,FALSE,TRUE,2024-06-25T00:00:00Z,55,C4,0.9195823549445797,4.73
12:23:21,7,0.043377,1.004925,0.720343,68.12,26.56,26.04,97.72,3.1,172,C,Germination,FALSE,TRUE,2024-06-25T00:00:00Z,55,C7,0.9461636352183974,5.12
12:23:30,8,0.008936,1.15095,0.725102,67.31,26.61,26.64,97.72,2.9,186,C,Germination,FALSE,TRUE,2024-06-25T00:00:00Z,55,C8,0.9699122148421144,5.27
12:23:36,9,0.03594,1.071123,0.709625,67.21,26.63,26.25,97.72,3.8,238,C,Germination,FALSE,TRUE,2024-06-25T00:00:00Z,55,C9,0.8935634704003169,5.37
12:23:42,10,0.141993,0.861278,0.717796,67.82,26.66,25.32,97.72,2.4,194,C,Germination,FALSE,TRUE,2024-06-25T00:00:00Z,55,C10,0.9335551924523926,5.47
12:23:47,11,-0.07533,1.047934,0.720972,66.22,26.68,26,97.72,4.3,250,C,Germination,FALSE,TRUE,2024-06-25T00:00:00Z,55,C11,0.9492881663706613,5.55
12:23:52,12,0.116442,1.017859,0.721129,67.8,26.7,26.14,97.72,2,181,C,Germination,FALSE,TRUE,2024-06-25T00:00:00Z,55,C12,0.950068730144174,5.63
12:24:05,1,0.077001,0.974877,0.737928,67.17,26.75,25.85,97.72,2.1,344,D,Germ+Trans,TRUE,TRUE,2024-06-25T00:00:00Z,55,D1,1.0352269836972,5.85
12:24:16,2,-0.06543,1.044601,0.749236,65.58,26.8,25.95,97.72,1.4,265,D,Germ+Trans,TRUE,TRUE,2024-06-25T00:00:00Z,55,D2,1.0945417628842193,6.03
12:24:22,3,0.167181,0.901319,0.742738,67.57,26.83,25.6,97.72,2.3,380,D,Germ+Trans,TRUE,TRUE,2024-06-25T00:00:00Z,55,D3,1.0602483371793014,6.13
12:24:29,4,-0.143137,0.955448,0.74664,65.49,26.86,25.52,97.72,2.9,312,D,Germ+Trans,TRUE,TRUE,2024-06-25T00:00:00Z,55,D4,1.0807717390271068,6.25
12:24:43,5,0.397996,0.92425,0.71619,68.75,26.92,25.99,97.72,1.7,384,D,Germ+Trans,TRUE,TRUE,2024-06-25T00:00:00Z,55,D5,0.9256404946996559,6.48
12:24:53,6,-0.040049,1.110718,0.744955,65.57,26.97,26.39,97.73,3.5,381,D,Germ+Trans,TRUE,TRUE,2024-06-25T00:00:00Z,55,D6,1.0718838136931215,6.65
12:25:00,7,0.228509,0.940124,0.734115,67.86,26.99,25.97,97.72,2.2,335,D,Germ+Trans,TRUE,TRUE,2024-06-25T00:00:00Z,55,D7,1.0156018076187558,6.77
12:25:07,8,0.289098,0.952296,0.758827,68.52,27.03,26.17,97.73,2.5,355,D,Germ+Trans,TRUE,TRUE,2024-06-25T00:00:00Z,55,D8,1.1462593016377594,6.88
12:25:16,9,-0.093673,0.93234,0.751067,65.72,27.06,25.59,97.72,2,372,D,Germ+Trans,TRUE,TRUE,2024-06-25T00:00:00Z,55,D9,1.1043110782136318,7.03
12:25:35,11,0.129996,1.007629,0.737379,67.36,27.14,26.32,97.73,1.3,347,D,Germ+Trans,TRUE,TRUE,2024-06-25T00:00:00Z,55,D11,1.0323900787500535,7.35
12:25:42,12,-0.127921,0.963502,0.747912,64.99,27.16,25.68,97.73,1.8,323,D,Germ+Trans,TRUE,TRUE,2024-06-25T00:00:00Z,55,D12,1.0875070910924123,7.47
12:56:11,1,0.088384,1.841678,0.717164,66.94,26.75,29.76,97.75,1.8,150,A,Control,FALSE,FALSE,2024-07-09T00:00:00Z,69,A1,0.9304373209027987,0
12:56:17,2,0.178588,1.902994,0.709904,69.97,26.77,30.46,97.75,3.5,143,A,Control,FALSE,FALSE,2024-07-09T00:00:00Z,69,A2,0.8949178469424348,0.1
12:56:23,3,0.983756,1.709869,0.715283,79.06,26.8,30.98,97.75,2,105,A,Control,FALSE,FALSE,2024-07-09T00:00:00Z,69,A3,0.921182564101171,0.2
12:56:29,4,1.335201,1.570985,0.730874,81.6,26.82,30.8,97.74,3.6,142,A,Control,FALSE,FALSE,2024-07-09T00:00:00Z,69,A4,0.9990614068487832,0.3
12:56:36,5,0.433391,1.65083,0.738318,76.03,26.84,30.35,97.74,4.4,99,A,Control,FALSE,FALSE,2024-07-09T00:00:00Z,69,A5,1.0372445999775473,0.42
12:56:43,6,0.415209,1.575117,0.716775,76.39,26.87,30.12,97.74,3.3,137,A,Control,FALSE,FALSE,2024-07-09T00:00:00Z,69,A6,0.928520349060801,0.53
12:56:50,7,0.527654,1.796395,0.735611,78.89,26.9,31.35,97.75,1.8,126,A,Control,FALSE,FALSE,2024-07-09T00:00:00Z,69,A7,1.0232799429163735,0.65
12:56:56,8,0.845494,1.532897,0.748135,81.05,26.92,30.64,97.75,3,123,A,Control,FALSE,FALSE,2024-07-09T00:00:00Z,69,A8,1.0886902132935699,0.75
12:57:24,12,0.755197,1.691424,0.782918,82.39,27.03,31.52,97.74,3.8,111,A,Control,FALSE,FALSE,2024-07-09T00:00:00Z,69,A12,1.282752802745588,1.22
12:57:37,1,0.717902,1.294075,0.763599,80.3,27.08,29.68,97.74,2.8,132,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B1,1.172513266623125,1.43
12:57:52,2,0.840306,1.017272,0.765328,80.21,27.14,28.52,97.74,3.8,116,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B2,1.1821157056015519,1.68
12:57:59,3,1.489691,0.883773,0.773411,81.51,27.17,28.16,97.74,7,107,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B3,1.2276727982575673,1.8
12:58:06,4,0.992888,1.096941,0.788806,80.75,27.2,28.99,97.74,4.3,63,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B4,1.3177432674127172,1.92
12:58:13,5,0.931892,1.29239,0.761251,81.82,27.23,30,97.74,6.9,122,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B5,1.1595503417817512,2.03
12:58:20,6,0.410828,1.13173,0.766354,77.29,27.26,28.64,97.74,6.1,92,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B6,1.1878370546019745,2.15
12:58:25,7,0.498805,1.280195,0.76987,78.04,27.28,29.41,97.74,4.2,88,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B7,1.207577302785998,2.23
12:58:30,8,0.472397,1.19589,0.76409,77.59,27.3,29,97.75,5,107,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B8,1.175235206916902,2.32
12:58:37,9,0.706522,0.853044,0.771504,77.7,27.32,27.51,97.74,4.6,125,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B9,1.2168231517843173,2.43
12:58:41,10,0.666502,1.318369,0.812027,79.4,27.34,29.83,97.74,3.1,121,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B10,1.4632352553456347,2.5
12:58:51,11,0.217748,1.108797,0.77436,75.34,27.38,28.32,97.75,1.4,120,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B11,1.2330960728639735,2.67
12:59:00,12,0.621463,1.010334,0.766131,77.67,27.42,28.29,97.75,4.2,112,B,Transplantation,TRUE,FALSE,2024-07-09T00:00:00Z,69,B12,1.1865920438603208,2.82
12:59:10,1,0.806995,1.259524,0.758465,80.08,27.46,29.77,97.75,1.6,97,C,Germination,FALSE,TRUE,2024-07-09T00:00:00Z,69,C1,1.1442822638913743,2.98
12:59:19,2,1.021224,0.892118,0.766278,79.49,27.5,28.12,97.75,1.9,120,C,Germination,FALSE,TRUE,2024-07-09T00:00:00Z,69,C2,1.187412653283876,3.13
12:59:26,3,0.467113,1.288818,0.755277,78.07,27.52,29.63,97.75,7.9,199,C,Germination,FALSE,TRUE,2024-07-09T00:00:00Z,69,C3,1.1269576107038637,3.25
12:59:37,5,0.367908,1.280264,0.680484,77.29,27.57,29.51,97.74,1,276,C,Germination,FALSE,TRUE,2024-07-09T00:00:00Z,69,C5,0.7559969588806905,3.43
12:59:43,6,0.343467,1.291848,0.651672,76.79,27.6,29.5,97.74,7,290,C,Germination,FALSE,TRUE,2024-07-09T00:00:00Z,69,C6,0.6263968032522869,3.53
12:59:48,7,0.572462,1.419327,0.965274,79.08,27.62,30.38,97.74,4.9,291,C,Germination,FALSE,TRUE,2024-07-09T00:00:00Z,69,C7,3.324923312938158,3.62
12:59:58,8,0.512328,1.187083,0.726968,77.6,27.67,29.23,97.74,2.3,381,C,Germination,FALSE,TRUE,2024-07-09T00:00:00Z,69,C8,0.9792934556256709,3.78
13:00:02,9,0.499461,1.358732,0.684485,78.06,27.69,30.03,97.74,4.5,346,C,Germination,FALSE,TRUE,2024-07-09T00:00:00Z,69,C9,0.774460506249971,3.85
13:00:08,10,0.411054,1.319834,0.699706,77.14,27.72,29.75,97.74,5.6,364,C,Germination,FALSE,TRUE,2024-07-09T00:00:00Z,69,C10,0.8458982520489999,3.95
13:00:13,11,0.392374,1.450594,0.646147,77.47,27.74,30.35,97.74,1.9,453,C,Germination,FALSE,TRUE,2024-07-09T00:00:00Z,69,C11,0.6021454594210733,4.03
13:00:20,12,0.38769,1.266062,0.659919,77.01,27.77,29.54,97.74,1.8,382,C,Germination,FALSE,TRUE,2024-07-09T00:00:00Z,69,C12,0.6629332756853328,4.15
13:00:35,1,0.34014,1.41686,0.702232,76.49,27.84,30.13,97.74,2,416,D,Germ+Trans,TRUE,TRUE,2024-07-09T00:00:00Z,69,D1,0.8579491739496976,4.4
13:00:43,2,0.436877,1.285639,0.737213,77.04,27.89,29.71,97.74,2.8,329,D,Germ+Trans,TRUE,TRUE,2024-07-09T00:00:00Z,69,D2,1.0315330418206865,4.53
13:00:49,3,0.804204,1.059538,0.996619,78.55,27.91,29.01,97.74,8.5,371,D,Germ+Trans,TRUE,TRUE,2024-07-09T00:00:00Z,69,D3,5.686197026760222,4.63
13:00:53,4,0.648163,1.281171,0.996621,78.63,27.93,29.97,97.74,5.5,402,D,Germ+Trans,TRUE,TRUE,2024-07-09T00:00:00Z,69,D4,5.686790749536729,4.7
13:00:59,5,0.487807,1.281382,0.726677,77.68,27.96,29.85,97.74,5,415,D,Germ+Trans,TRUE,TRUE,2024-07-09T00:00:00Z,69,D5,0.9778278411998876,4.8
